Time,Call Sign,Altitude (ft),Speed (knots),Engine Performance,Deviation from Flight Path (nm),Fuel Efficiency (kg/hour)
18:02:30,UAE201,8226,405,Normal,1,2972
18:03:00,UAE201,39817,444,Abnormal,4,1449
18:03:30,UAE201,34195,404,Abnormal,1,1157
18:04:00,UAE201,29094,452,Normal,4,1853
18:04:30,UAE201,7608,455,Abnormal,5,2806
18:05:00,UAE201,14667,441,Abnormal,3,2712
18:05:30,UAE201,38828,476,Abnormal,0,2748
18:06:00,UAE201,33340,497,Normal,0,2766
18:06:30,UAE201,11247,477,Abnormal,2,2175
18:07:00,UAE201,5134,449,Abnormal,5,2166
18:07:30,UAE201,27152,406,Normal,1,1923
18:08:00,UAE201,18073,411,Normal,0,1448
18:08:30,UAE201,38916,424,Normal,3,2158
18:09:00,UAE201,21174,420,Abnormal,2,2128
18:09:30,UAE201,5834,488,Abnormal,1,1434
18:10:00,UAE201,19801,412,Normal,0,2590
18:10:30,UAE201,21198,430,Abnormal,4,1380
18:11:00,UAE201,8625,416,Abnormal,0,795
18:11:30,UAE201,25137,436,Normal,0,2561
18:12:00,UAE201,19324,453,Abnormal,5,2340
18:12:30,UAE201,33320,438,Abnormal,5,918
18:13:00,UAE201,34867,459,Normal,5,441
18:13:30,UAE201,21620,438,Abnormal,2,580
18:14:00,UAE201,32509,466,Abnormal,2,1079
18:14:30,UAE201,5904,427,Abnormal,5,2525
18:15:00,UAE201,31366,459,Abnormal,3,516
18:15:30,UAE201,10378,444,Normal,4,1720
18:16:00,UAE201,28194,427,Normal,2,2409
18:16:30,UAE201,10637,423,Abnormal,3,140
18:17:00,UAE201,16408,471,Abnormal,4,192
18:17:30,UAE201,21082,467,Normal,4,372
18:18:00,UAE201,19086,453,Abnormal,0,2723
18:18:30,UAE201,9273,435,Normal,4,956
18:19:00,UAE201,32136,447,Abnormal,2,1677
18:19:30,UAE201,36357,447,Abnormal,5,2981
18:20:00,UAE201,23168,462,Abnormal,0,1564
18:20:30,UAE201,13839,499,Abnormal,3,885
18:21:00,UAE201,6042,469,Normal,5,199
18:21:30,UAE201,22933,465,Abnormal,5,2686
18:22:00,UAE201,33577,492,Normal,2,1674
18:22:30,UAE201,5555,465,Abnormal,4,2273
18:23:00,UAE201,11472,419,Abnormal,5,1869
18:23:30,UAE201,25456,483,Normal,1,2458
18:24:00,UAE201,39682,490,Normal,4,2715
18:24:30,UAE201,38685,415,Normal,3,985
18:25:00,UAE201,39223,421,Normal,4,481
18:25:30,UAE201,35650,482,Abnormal,1,607
18:26:00,UAE201,20185,481,Normal,4,2825
18:26:30,UAE201,37251,429,Normal,2,1507
18:27:00,UAE201,19065,468,Abnormal,0,2954
18:27:30,UAE201,20010,446,Normal,3,404
18:28:00,UAE201,30779,444,Abnormal,4,1488
18:28:30,UAE201,30783,493,Normal,3,2517
18:29:00,UAE201,16629,477,Normal,2,506
18:29:30,UAE201,31117,477,Abnormal,4,2509
18:30:00,UAE201,35094,409,Abnormal,5,2143
18:30:30,UAE201,23192,428,Normal,5,2624
18:31:00,UAE201,20417,430,Normal,2,1001
18:31:30,UAE201,16019,458,Normal,0,1333
18:32:00,UAE201,9933,452,Normal,5,429
18:32:30,UAE201,9679,471,Normal,1,921
18:33:00,UAE201,14659,479,Normal,0,2804
18:33:30,UAE201,32205,436,Abnormal,5,1294
18:34:00,UAE201,15135,500,Normal,5,2645
18:34:30,UAE201,13741,431,Normal,2,280
18:35:00,UAE201,15949,439,Normal,1,2643
18:35:30,UAE201,36509,488,Normal,5,2393
18:36:00,UAE201,24540,493,Normal,5,2370
18:36:30,UAE201,9044,427,Abnormal,1,2401
18:37:00,UAE201,6070,467,Abnormal,0,876
18:37:30,UAE201,26988,470,Abnormal,2,2585
18:38:00,UAE201,26262,435,Normal,5,2793
18:38:30,UAE201,25832,412,Abnormal,5,902
18:39:00,UAE201,29340,496,Normal,4,1652
18:39:30,UAE201,11859,437,Normal,5,1269
18:40:00,UAE201,19731,483,Normal,3,1661
18:40:30,UAE201,34240,476,Normal,3,2351
18:41:00,UAE201,23197,478,Normal,3,211
18:41:30,UAE201,31770,485,Normal,0,1580
18:42:00,UAE201,10529,459,Abnormal,3,1876
18:42:30,UAE201,30108,490,Normal,3,521
18:43:00,UAE201,30963,450,Abnormal,3,705
18:43:30,UAE201,37481,420,Normal,3,2472
18:44:00,UAE201,34389,453,Abnormal,5,2138
18:44:30,UAE201,15164,445,Normal,3,1949
18:45:00,UAE201,19444,400,Abnormal,0,616
18:45:30,UAE201,33118,470,Normal,0,1205
18:46:00,UAE201,10308,425,Abnormal,3,2425
18:46:30,UAE201,11627,401,Normal,1,1422
18:47:00,UAE201,6105,450,Abnormal,2,938
18:47:30,UAE201,36968,480,Normal,3,1710
18:48:00,UAE201,35479,417,Abnormal,5,2984
18:48:30,UAE201,19440,423,Abnormal,0,347
18:49:00,UAE201,12472,473,Normal,0,1432
18:49:30,UAE201,39854,493,Abnormal,3,1220
18:50:00,UAE201,31070,484,Abnormal,3,2672
18:50:30,UAE201,20272,487,Abnormal,2,2044
18:51:00,UAE201,17558,482,Abnormal,4,1394
18:51:30,UAE201,15211,400,Normal,5,2920
18:52:00,UAE201,27651,491,Normal,1,361
18:52:30,UAE201,6563,463,Abnormal,2,2976
18:53:00,UAE201,29860,442,Abnormal,3,1111
18:53:30,UAE201,20383,475,Normal,0,520
18:54:00,UAE201,22717,416,Abnormal,4,1069
18:54:30,UAE201,8570,447,Normal,3,2472
18:55:00,UAE201,19860,468,Abnormal,0,1434
18:55:30,UAE201,8428,405,Abnormal,5,2002
18:56:00,UAE201,24330,483,Abnormal,5,184
18:56:30,UAE201,12841,404,Normal,1,951
18:57:00,UAE201,30270,416,Normal,0,734
18:57:30,UAE201,14604,448,Abnormal,2,2019
18:58:00,UAE201,26114,472,Abnormal,1,1405
18:58:30,UAE201,20171,400,Normal,5,1574
18:59:00,UAE201,27741,404,Abnormal,0,247
18:59:30,UAE201,10610,438,Normal,1,1962
19:00:00,UAE201,22564,454,Normal,5,1449
19:00:30,UAE201,7039,482,Abnormal,4,672
19:01:00,UAE201,8094,453,Abnormal,2,2293
19:01:30,UAE201,32505,488,Normal,4,1634
19:02:00,UAE201,26841,434,Normal,0,1527
19:02:30,UAE201,22597,449,Normal,4,2838
19:03:00,UAE201,10791,419,Abnormal,3,2794
19:03:30,UAE201,10900,465,Abnormal,5,1437
19:04:00,UAE201,12363,450,Normal,2,1783
19:04:30,UAE201,5288,486,Abnormal,4,1559
19:05:00,UAE201,23427,446,Normal,1,295
19:05:30,UAE201,35680,429,Abnormal,5,2753
19:06:00,UAE201,17984,493,Normal,3,265
19:06:30,UAE201,10773,408,Normal,4,254
19:07:00,UAE201,28033,491,Normal,1,795
19:07:30,UAE201,5392,459,Normal,3,1490
19:08:00,UAE201,21037,469,Abnormal,0,413
19:08:30,UAE201,22118,449,Normal,4,1761
19:09:00,UAE201,26765,452,Normal,3,445
19:09:30,UAE201,39062,473,Normal,3,1582
19:10:00,UAE201,29347,467,Abnormal,2,538
19:10:30,UAE201,10148,462,Abnormal,5,1553
19:11:00,UAE201,29274,453,Abnormal,4,1409
19:11:30,UAE201,26229,400,Abnormal,3,2282
19:12:00,UAE201,11147,428,Normal,4,510
19:12:30,UAE201,14688,467,Normal,0,2437
19:13:00,UAE201,21112,403,Normal,5,1751
19:13:30,UAE201,10194,480,Abnormal,3,1105
19:14:00,UAE201,29437,414,Normal,0,580
19:14:30,UAE201,5271,496,Abnormal,3,960
19:15:00,UAE201,11229,486,Normal,5,190
19:15:30,UAE201,20012,499,Abnormal,5,121
19:16:00,UAE201,5887,488,Abnormal,0,938
19:16:30,UAE201,19934,477,Abnormal,1,2039
19:17:00,UAE201,37914,421,Abnormal,1,1213
19:17:30,UAE201,15817,408,Abnormal,5,888
19:18:00,UAE201,24858,445,Abnormal,5,2219
19:18:30,UAE201,20474,456,Normal,1,2436
19:19:00,UAE201,32069,402,Normal,3,2704
19:19:30,UAE201,39660,415,Abnormal,5,2884
19:20:00,UAE201,33835,467,Normal,4,1692
19:20:30,UAE201,15683,431,Abnormal,2,1988
19:21:00,UAE201,8132,498,Normal,3,2378
19:21:30,UAE201,31452,486,Abnormal,5,2191
19:22:00,UAE201,21107,432,Abnormal,1,1291
19:22:30,UAE201,7188,430,Abnormal,1,2299
19:23:00,UAE201,36829,487,Abnormal,1,928
19:23:30,UAE201,23282,461,Abnormal,5,2976
19:24:00,UAE201,32434,449,Normal,5,1470
19:24:30,UAE201,7164,456,Abnormal,2,1058
19:25:00,UAE201,11131,424,Normal,5,1159
19:25:30,UAE201,31751,482,Abnormal,5,1444
19:26:00,UAE201,10992,492,Normal,0,2249
19:26:30,UAE201,33873,495,Abnormal,5,1019
19:27:00,UAE201,10728,450,Normal,3,1911
19:27:30,UAE201,37622,464,Abnormal,2,2705
19:28:00,UAE201,10896,449,Abnormal,0,2406
19:28:30,UAE201,13542,462,Abnormal,2,1883
19:29:00,UAE201,22686,406,Abnormal,3,1995
19:29:30,UAE201,20785,485,Abnormal,2,935
19:30:00,UAE201,26659,415,Abnormal,5,992
19:30:30,UAE201,20969,418,Abnormal,5,2590
19:31:00,UAE201,39616,467,Abnormal,0,1946
19:31:30,UAE201,11313,477,Normal,1,558
19:32:00,UAE201,6022,480,Abnormal,2,2132
19:32:30,UAE201,38383,496,Normal,2,428
19:33:00,UAE201,21517,423,Abnormal,1,1814
19:33:30,UAE201,11180,498,Normal,2,724
19:34:00,UAE201,8457,469,Normal,3,801
19:34:30,UAE201,33670,415,Normal,3,341
19:35:00,UAE201,12738,429,Normal,3,2479
19:35:30,UAE201,39886,436,Abnormal,3,2495
19:36:00,UAE201,13589,486,Abnormal,3,1686
19:36:30,UAE201,11866,472,Normal,1,614
19:37:00,UAE201,34505,409,Normal,2,1582
19:37:30,UAE201,11237,499,Normal,4,1260
19:38:00,UAE201,11662,482,Abnormal,5,2055
19:38:30,UAE201,18720,409,Abnormal,5,2077
19:39:00,UAE201,15663,424,Normal,3,898
19:39:30,UAE201,8179,420,Abnormal,3,848
19:40:00,UAE201,34743,413,Normal,4,893
19:40:30,UAE201,11138,462,Normal,4,1687
19:41:00,UAE201,11700,420,Abnormal,1,764
19:41:30,UAE201,28259,403,Abnormal,4,1725
19:42:00,UAE201,20384,445,Abnormal,1,2680
19:42:30,UAE201,26628,434,Normal,4,1274
19:43:00,UAE201,24076,407,Abnormal,0,2993
19:43:30,UAE201,38108,464,Normal,5,2392
19:44:00,UAE201,10499,494,Abnormal,4,1135
19:44:30,UAE201,36831,455,Normal,5,955
19:45:00,UAE201,6327,493,Abnormal,4,491
19:45:30,UAE201,36431,404,Abnormal,4,423
19:46:00,UAE201,20906,473,Normal,1,324
19:46:30,UAE201,35903,468,Normal,4,1344
19:47:00,UAE201,37093,446,Abnormal,3,2998
19:47:30,UAE201,17998,467,Abnormal,5,656
19:48:00,UAE201,31480,432,Normal,4,2120
19:48:30,UAE201,9988,401,Abnormal,5,2380
19:49:00,UAE201,29707,498,Abnormal,2,1473
19:49:30,UAE201,13796,425,Normal,4,2385
19:50:00,UAE201,16998,487,Normal,4,1273
19:50:30,UAE201,14961,472,Abnormal,5,575
19:51:00,UAE201,29489,465,Abnormal,3,494
19:51:30,UAE201,28415,476,Abnormal,0,1660
19:52:00,UAE201,21965,498,Abnormal,4,2025
19:52:30,UAE201,28280,475,Abnormal,5,1368
19:53:00,UAE201,37121,421,Abnormal,3,2331
19:53:30,UAE201,5644,472,Abnormal,3,2256
19:54:00,UAE201,28862,444,Abnormal,4,1251
19:54:30,UAE201,31821,498,Normal,2,2159
19:55:00,UAE201,22716,432,Normal,2,2873
19:55:30,UAE201,34178,471,Abnormal,0,687
19:56:00,UAE201,25819,482,Normal,1,324
19:56:30,UAE201,20743,401,Normal,3,936
19:57:00,UAE201,14143,408,Abnormal,4,2311
19:57:30,UAE201,18968,465,Abnormal,4,626
19:58:00,UAE201,16280,475,Abnormal,2,387
19:58:30,UAE201,23939,404,Abnormal,1,2393
19:59:00,UAE201,24401,401,Normal,2,2124
19:59:30,UAE201,20518,491,Abnormal,0,981
20:00:00,UAE201,34964,401,Normal,4,772
20:00:30,UAE201,23493,488,Normal,2,1960
20:01:00,UAE201,36926,450,Abnormal,5,842
20:01:30,UAE201,26945,450,Abnormal,5,661
20:02:00,UAE201,7766,424,Normal,1,1898
20:02:30,UAE201,5688,418,Normal,5,937
20:03:00,UAE201,27624,491,Abnormal,2,1656
20:03:30,UAE201,26802,432,Normal,2,1604
20:04:00,UAE201,11760,456,Abnormal,4,1978
20:04:30,UAE201,14523,485,Abnormal,3,1182
20:05:00,UAE201,26310,422,Normal,4,871
20:05:30,UAE201,11478,484,Normal,3,1673
20:06:00,UAE201,5031,486,Abnormal,2,1361
20:06:30,UAE201,29419,415,Abnormal,0,1714
20:07:00,UAE201,16449,475,Abnormal,4,1166
20:07:30,UAE201,21096,477,Abnormal,1,1326
20:08:00,UAE201,26892,452,Normal,1,1890
20:08:30,UAE201,18053,480,Normal,1,1652
20:09:00,UAE201,25875,427,Abnormal,4,1516
20:09:30,UAE201,10986,490,Normal,2,1407
20:10:00,UAE201,22132,465,Normal,0,1062
20:10:30,UAE201,6077,486,Abnormal,1,1163
20:11:00,UAE201,25037,425,Abnormal,4,1315
20:11:30,UAE201,39856,481,Abnormal,0,1559
20:12:00,UAE201,18828,440,Normal,4,2644
20:12:30,UAE201,30238,447,Abnormal,4,184
20:13:00,UAE201,39141,497,Abnormal,2,516
20:13:30,UAE201,22582,485,Normal,5,2738
20:14:00,UAE201,9805,413,Abnormal,4,2731
20:14:30,UAE201,10766,450,Abnormal,1,1614
20:15:00,UAE201,6143,457,Normal,5,1152
20:15:30,UAE201,39587,442,Normal,1,574
20:16:00,UAE201,18474,478,Normal,4,1330
20:16:30,UAE201,6464,475,Normal,3,1186
20:17:00,UAE201,32626,461,Abnormal,2,338
20:17:30,UAE201,33416,466,Normal,4,380
20:18:00,UAE201,27398,433,Normal,0,1712
20:18:30,UAE201,37326,443,Abnormal,0,1615
20:19:00,UAE201,5269,418,Normal,0,1271
20:19:30,UAE201,9118,496,Abnormal,3,2354
20:20:00,UAE201,17597,421,Abnormal,4,1273
20:20:30,UAE201,39144,448,Normal,0,1058
20:21:00,UAE201,37826,443,Normal,4,1174
20:21:30,UAE201,6690,487,Abnormal,1,149
20:22:00,UAE201,36809,417,Normal,3,1646
20:22:30,UAE201,8273,451,Normal,1,328
20:23:00,UAE201,11689,459,Normal,2,2580
20:23:30,UAE201,8140,434,Abnormal,3,432
20:24:00,UAE201,30490,416,Normal,2,269
20:24:30,UAE201,31831,429,Normal,4,2324
20:25:00,UAE201,8615,493,Abnormal,5,1228
20:25:30,UAE201,8394,496,Normal,5,1089
20:26:00,UAE201,27557,427,Normal,4,1775
20:26:30,UAE201,7921,428,Abnormal,0,1238
20:27:00,UAE201,25239,414,Abnormal,1,351
20:27:30,UAE201,31940,443,Abnormal,5,1815
20:28:00,UAE201,13843,412,Normal,1,2725
20:28:30,UAE201,36862,434,Normal,2,1277
20:29:00,UAE201,34328,430,Abnormal,0,1212
20:29:30,UAE201,24160,413,Normal,1,322
20:30:00,UAE201,21046,430,Abnormal,3,2892
20:30:30,UAE201,9162,490,Normal,2,2777
20:31:00,UAE201,16524,481,Abnormal,0,2743
20:31:30,UAE201,7192,467,Abnormal,0,1670
20:32:00,UAE201,34244,401,Normal,2,953
20:32:30,UAE201,14013,436,Normal,3,2068
20:33:00,UAE201,37663,466,Normal,1,2034
20:33:30,UAE201,9265,408,Normal,5,2822
20:34:00,UAE201,12709,413,Normal,5,1498
20:34:30,UAE201,12788,413,Normal,5,1941
20:35:00,UAE201,14314,406,Abnormal,2,2295
20:35:30,UAE201,21599,492,Abnormal,0,895
20:36:00,UAE201,14521,414,Abnormal,1,1591
20:36:30,UAE201,16272,484,Abnormal,0,1877
20:37:00,UAE201,5152,481,Abnormal,2,2517
20:37:30,UAE201,16823,419,Abnormal,3,2479
20:38:00,UAE201,6524,457,Abnormal,4,1886
20:38:30,UAE201,38605,474,Abnormal,3,1394
20:39:00,UAE201,24542,472,Abnormal,5,808
20:39:30,UAE201,37189,439,Normal,1,420
20:40:00,UAE201,17858,489,Normal,2,2278
20:40:30,UAE201,38580,400,Abnormal,1,1184
20:41:00,UAE201,21132,468,Abnormal,3,2554
20:41:30,UAE201,34392,432,Abnormal,2,750
20:42:00,UAE201,31845,459,Abnormal,5,2474
20:42:30,UAE201,31471,431,Normal,4,805
20:43:00,UAE201,30441,470,Normal,3,114
20:43:30,UAE201,8127,495,Abnormal,2,2410
20:44:00,UAE201,21076,451,Normal,0,1743
20:44:30,UAE201,19922,436,Abnormal,2,2367
20:45:00,UAE201,24619,448,Normal,3,925
20:45:30,UAE201,13377,459,Normal,3,676
20:46:00,UAE201,11913,467,Normal,4,1830
20:46:30,UAE201,21182,416,Normal,1,615
20:47:00,UAE201,34283,438,Abnormal,5,726
20:47:30,UAE201,23001,499,Abnormal,5,1982
20:48:00,UAE201,12887,403,Abnormal,3,422
20:48:30,UAE201,16423,423,Normal,1,2905
20:49:00,UAE201,6326,485,Normal,2,541
20:49:30,UAE201,36945,466,Abnormal,5,1021
20:50:00,UAE201,26380,499,Normal,1,848
20:50:30,UAE201,25421,406,Abnormal,5,1817
20:51:00,UAE201,15872,401,Abnormal,5,1252
20:51:30,UAE201,34248,481,Normal,2,1456
20:52:00,UAE201,11565,409,Normal,2,1112
20:52:30,UAE201,32379,411,Abnormal,4,2164
20:53:00,UAE201,17987,492,Abnormal,0,122
20:53:30,UAE201,23456,403,Normal,2,1389
20:54:00,UAE201,7930,455,Normal,4,639
20:54:30,UAE201,26551,436,Abnormal,4,951
20:55:00,UAE201,31457,472,Normal,0,2560
20:55:30,UAE201,24305,422,Normal,5,2207
20:56:00,UAE201,16218,485,Abnormal,4,1188
20:56:30,UAE201,32417,411,Normal,5,2671
20:57:00,UAE201,8481,404,Normal,4,525
20:57:30,UAE201,6637,446,Normal,5,1819
20:58:00,UAE201,29645,454,Abnormal,0,286
20:58:30,UAE201,21622,441,Normal,5,2263
20:59:00,UAE201,37360,475,Abnormal,1,2589
20:59:30,UAE201,6153,467,Normal,0,1427
21:00:00,UAE201,12336,445,Abnormal,0,1005
21:00:30,UAE201,29900,489,Abnormal,3,198
21:01:00,UAE201,29987,489,Abnormal,3,728
21:01:30,UAE201,7139,412,Normal,1,2957
21:02:00,UAE201,35909,486,Normal,0,1980
21:02:30,UAE201,38595,461,Abnormal,4,1682
21:03:00,UAE201,29772,462,Abnormal,2,2753
21:03:30,UAE201,16784,492,Abnormal,4,1938
21:04:00,UAE201,35033,458,Abnormal,4,273
21:04:30,UAE201,15578,464,Normal,4,541
21:05:00,UAE201,23604,405,Abnormal,5,1327
21:05:30,UAE201,28905,451,Normal,1,2223
21:06:00,UAE201,28105,431,Abnormal,4,990
21:06:30,UAE201,37588,426,Normal,5,509
21:07:00,UAE201,30732,488,Normal,3,2867
21:07:30,UAE201,37955,474,Abnormal,3,2476
21:08:00,UAE201,39520,400,Normal,0,2564
21:08:30,UAE201,18366,490,Abnormal,4,2184
21:09:00,UAE201,37088,486,Abnormal,1,1928
21:09:30,UAE201,11299,498,Normal,1,1197
21:10:00,UAE201,11582,500,Abnormal,4,1577
21:10:30,UAE201,28221,458,Normal,1,621
21:11:00,UAE201,12671,465,Normal,5,1072
21:11:30,UAE201,37107,498,Normal,2,1112
21:12:00,UAE201,31608,492,Abnormal,1,2808
21:12:30,UAE201,6183,435,Normal,5,2094
21:13:00,UAE201,36081,407,Abnormal,3,1482
21:13:30,UAE201,10958,404,Abnormal,2,291
21:14:00,UAE201,8982,476,Abnormal,0,2939
21:14:30,UAE201,21040,492,Abnormal,3,1719
21:15:00,UAE201,11488,409,Normal,5,1776
21:15:30,UAE201,35834,442,Abnormal,1,271
21:16:00,UAE201,21567,477,Normal,2,1421
21:16:30,UAE201,34116,499,Normal,2,1077
21:17:00,UAE201,17650,418,Abnormal,2,2188
21:17:30,UAE201,33047,500,Abnormal,1,895
21:18:00,UAE201,6366,483,Abnormal,4,220
21:18:30,UAE201,12556,460,Normal,1,1145
21:19:00,UAE201,13029,462,Abnormal,1,375
21:19:30,UAE201,14727,428,Normal,2,2736
21:20:00,UAE201,30988,428,Abnormal,1,520
21:20:30,UAE201,12019,417,Normal,4,2652
21:21:00,UAE201,39474,420,Normal,3,2825
21:21:30,UAE201,23111,411,Normal,0,1112
21:22:00,UAE201,28549,414,Abnormal,1,590
21:22:30,UAE201,34869,447,Abnormal,2,1394
21:23:00,UAE201,25851,417,Abnormal,3,695
21:23:30,UAE201,7355,405,Abnormal,2,2086
21:24:00,UAE201,19027,412,Abnormal,3,534
21:24:30,UAE201,25193,478,Normal,0,1845
21:25:00,UAE201,30866,462,Abnormal,1,2078
21:25:30,UAE201,39989,410,Abnormal,4,239
21:26:00,UAE201,22452,486,Abnormal,3,1753
21:26:30,UAE201,11411,446,Abnormal,5,2085
21:27:00,UAE201,28357,443,Abnormal,1,413
21:27:30,UAE201,14229,409,Normal,5,1549
21:28:00,UAE201,7293,422,Normal,4,1177
21:28:30,UAE201,14562,430,Abnormal,3,1131
21:29:00,UAE201,11923,401,Abnormal,3,1383
21:29:30,UAE201,5430,439,Normal,1,216
21:30:00,UAE201,35950,487,Abnormal,1,277
21:30:30,UAE201,38336,422,Normal,0,2970
21:31:00,UAE201,15370,465,Abnormal,4,1816
21:31:30,UAE201,17793,413,Normal,5,894
21:32:00,UAE201,27363,496,Abnormal,4,1681
21:32:30,UAE201,6305,456,Abnormal,1,1942
21:33:00,UAE201,19229,481,Normal,4,2146
21:33:30,UAE201,11986,425,Normal,1,696
21:34:00,UAE201,34023,407,Abnormal,5,1245
21:34:30,UAE201,28609,405,Normal,4,291
21:35:00,UAE201,17498,429,Abnormal,2,396
21:35:30,UAE201,9833,440,Normal,5,2558
21:36:00,UAE201,25257,460,Normal,1,174
21:36:30,UAE201,39774,491,Normal,2,152
21:37:00,UAE201,24427,462,Normal,5,443
21:37:30,UAE201,33282,479,Normal,5,634
21:38:00,UAE201,27442,400,Abnormal,2,771
21:38:30,UAE201,18218,401,Abnormal,2,2011
21:39:00,UAE201,23553,405,Abnormal,1,181
21:39:30,UAE201,35778,489,Normal,3,2625
21:40:00,UAE201,38780,461,Normal,4,1845
21:40:30,UAE201,27698,439,Normal,3,1278
21:41:00,UAE201,13621,459,Abnormal,5,527
21:41:30,UAE201,26419,416,Abnormal,3,122
21:42:00,UAE201,31244,451,Abnormal,3,2491
21:42:30,UAE201,11070,465,Normal,5,1706
21:43:00,UAE201,6780,477,Abnormal,2,1651
21:43:30,UAE201,32140,479,Normal,0,332
21:44:00,UAE201,27726,495,Normal,1,2954
21:44:30,UAE201,35913,442,Normal,0,2957
21:45:00,UAE201,25165,482,Normal,3,2494
21:45:30,UAE201,8826,469,Abnormal,1,1715
21:46:00,UAE201,14763,457,Normal,1,1048
21:46:30,UAE201,31073,449,Normal,5,982
21:47:00,UAE201,16554,476,Abnormal,0,684
21:47:30,UAE201,29480,446,Abnormal,1,1922
21:48:00,UAE201,10197,493,Abnormal,4,2197
21:48:30,UAE201,28860,422,Abnormal,5,1735
21:49:00,UAE201,19578,405,Abnormal,3,1803
21:49:30,UAE201,35775,481,Normal,5,459
21:50:00,UAE201,38289,495,Abnormal,4,622
21:50:30,UAE201,16300,433,Normal,1,1330
21:51:00,UAE201,6773,417,Abnormal,3,2261
21:51:30,UAE201,15852,438,Normal,5,541
21:52:00,UAE201,22376,494,Abnormal,1,537
21:52:30,UAE201,38098,490,Abnormal,1,1488
21:53:00,UAE201,36622,418,Abnormal,4,2704
21:53:30,UAE201,39972,486,Abnormal,0,1226
21:54:00,UAE201,15892,435,Normal,0,1812
21:54:30,UAE201,11154,443,Abnormal,4,2662
21:55:00,UAE201,19082,457,Abnormal,5,693
21:55:30,UAE201,9006,466,Abnormal,3,505
21:56:00,UAE201,32759,428,Abnormal,3,2298
21:56:30,UAE201,7701,455,Abnormal,1,1773
21:57:00,UAE201,31639,482,Normal,0,2681
21:57:30,UAE201,35984,466,Abnormal,3,1259
21:58:00,UAE201,20407,403,Normal,1,708
21:58:30,UAE201,17667,487,Abnormal,0,1086
21:59:00,UAE201,19758,424,Abnormal,3,254
21:59:30,UAE201,26332,482,Abnormal,5,1042
22:00:00,UAE201,17541,459,Abnormal,1,1685
22:00:30,UAE201,38998,495,Abnormal,2,649
22:01:00,UAE201,20924,431,Normal,1,2812
22:01:30,UAE201,10464,411,Abnormal,0,2054
22:02:00,UAE201,13936,482,Abnormal,3,209
22:02:30,UAE201,11958,447,Normal,5,422
22:03:00,UAE201,32806,444,Normal,2,2898
22:03:30,UAE201,24197,452,Abnormal,0,1757
22:04:00,UAE201,19769,418,Abnormal,0,2641
22:04:30,UAE201,21304,437,Normal,5,2245
22:05:00,UAE201,38370,478,Abnormal,2,1844
22:05:30,UAE201,6944,488,Normal,4,1887
22:06:00,UAE201,26847,430,Abnormal,2,1358
22:06:30,UAE201,25672,417,Abnormal,2,2179
22:07:00,UAE201,37560,435,Abnormal,0,2117
22:07:30,UAE201,30573,442,Abnormal,5,2271
22:08:00,UAE201,14127,404,Abnormal,1,1169
22:08:30,UAE201,23793,455,Abnormal,0,2015
22:09:00,UAE201,16740,424,Normal,4,2848
22:09:30,UAE201,37927,436,Abnormal,1,2177
22:10:00,UAE201,27933,466,Abnormal,3,2094
22:10:30,UAE201,23500,444,Normal,3,1117
22:11:00,UAE201,10783,407,Abnormal,4,1798
22:11:30,UAE201,14381,457,Abnormal,5,1444
22:12:00,UAE201,26552,404,Abnormal,0,1612
22:12:30,UAE201,17708,480,Normal,3,1635
22:13:00,UAE201,18352,404,Abnormal,0,806
22:13:30,UAE201,9348,403,Normal,4,2410
22:14:00,UAE201,34886,412,Abnormal,0,832
22:14:30,UAE201,37141,426,Abnormal,5,1603
22:15:00,UAE201,15721,458,Normal,5,988
22:15:30,UAE201,21089,467,Normal,1,703
22:16:00,UAE201,11816,427,Abnormal,5,1979
22:16:30,UAE201,7436,459,Abnormal,2,1738
22:17:00,UAE201,6479,441,Abnormal,0,1941
22:17:30,UAE201,22271,484,Abnormal,4,1052
22:18:00,UAE201,17694,423,Abnormal,4,788
22:18:30,UAE201,12386,490,Normal,4,2138
22:19:00,UAE201,8953,498,Normal,4,1623
22:19:30,UAE201,23590,429,Normal,0,1448
22:20:00,UAE201,8712,405,Abnormal,5,198
22:20:30,UAE201,14904,451,Abnormal,1,2402
22:21:00,UAE201,28032,409,Abnormal,4,1679
22:21:30,UAE201,28957,489,Abnormal,3,944
22:22:00,UAE201,31994,472,Abnormal,3,1447
22:22:30,UAE201,35231,457,Normal,5,898
22:23:00,UAE201,16880,459,Normal,4,2021
22:23:30,UAE201,31993,405,Normal,2,1345
22:24:00,UAE201,12825,500,Abnormal,5,1172
22:24:30,UAE201,33320,420,Abnormal,0,107
22:25:00,UAE201,14488,440,Abnormal,0,310
22:25:30,UAE201,16311,436,Normal,1,1041
22:26:00,UAE201,16412,474,Normal,4,2278
22:26:30,UAE201,25249,463,Normal,3,719
22:27:00,UAE201,6453,409,Abnormal,4,872
22:27:30,UAE201,39003,481,Abnormal,0,2784
22:28:00,UAE201,23868,483,Normal,0,1039
22:28:30,UAE201,37101,449,Normal,3,2745
22:29:00,UAE201,21014,490,Normal,3,619
22:29:30,UAE201,11586,405,Abnormal,3,2906
22:30:00,UAE201,39810,484,Normal,2,1803
22:30:30,UAE201,20977,451,Abnormal,2,2950
22:31:00,UAE201,21662,458,Abnormal,4,460
22:31:30,UAE201,34083,401,Abnormal,5,2118
22:32:00,UAE201,21942,482,Normal,0,1739
