Time,Call Sign,Crew Status,Passenger Status,Actions Taken
13:54:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
13:55:00,UAE201,Normal,Unruly Passenger,None
13:55:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
13:56:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
13:56:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
13:57:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
13:57:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
13:58:00,UAE201,Exceeded Duty Limits,Normal,None
13:58:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
13:59:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
13:59:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
14:00:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
14:00:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
14:01:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
14:01:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
14:02:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
14:02:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
14:03:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
14:03:30,UAE201,Normal,Normal,None
14:04:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
14:04:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
14:05:00,UAE201,Fatigued,Normal,None
14:05:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
14:06:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
14:06:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
14:07:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
14:07:30,UAE201,Normal,Normal,None
14:08:00,UAE201,Fatigued,Normal,Emergency Landing Requested
14:08:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
14:09:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
14:09:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
14:10:00,UAE201,Fatigued,Medical Emergency,None
14:10:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
14:11:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
14:11:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
14:12:00,UAE201,Fatigued,Normal,Emergency Landing Requested
14:12:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
14:13:00,UAE201,Fatigued,Unruly Passenger,None
14:13:30,UAE201,Exceeded Duty Limits,Normal,None
14:14:00,UAE201,Normal,Medical Emergency,None
14:14:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
14:15:00,UAE201,Fatigued,Medical Emergency,None
14:15:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
14:16:00,UAE201,Fatigued,Normal,Emergency Landing Requested
14:16:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
14:17:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
14:17:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
14:18:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
14:18:30,UAE201,Fatigued,Normal,Emergency Landing Requested
14:19:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
14:19:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
14:20:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
14:20:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
14:21:00,UAE201,Fatigued,Normal,Emergency Landing Requested
14:21:30,UAE201,Normal,Unruly Passenger,None
14:22:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
14:22:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
14:23:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
14:23:30,UAE201,Fatigued,Normal,Emergency Landing Requested
14:24:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
14:24:30,UAE201,Fatigued,Unruly Passenger,None
14:25:00,UAE201,Exceeded Duty Limits,Normal,None
14:25:30,UAE201,Fatigued,Normal,None
14:26:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
14:26:30,UAE201,Fatigued,Medical Emergency,None
14:27:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
14:27:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
14:28:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
14:28:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
14:29:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
14:29:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
14:30:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
14:30:30,UAE201,Normal,Normal,Crew Rotation Initiated
14:31:00,UAE201,Normal,Normal,Emergency Landing Requested
14:31:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
14:32:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
14:32:30,UAE201,Normal,Medical Emergency,None
14:33:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
14:33:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
14:34:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
14:34:30,UAE201,Fatigued,Unruly Passenger,None
14:35:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
14:35:30,UAE201,Exceeded Duty Limits,Normal,None
14:36:00,UAE201,Exceeded Duty Limits,Normal,None
14:36:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
14:37:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
14:37:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
14:38:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
14:38:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
14:39:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
14:39:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
14:40:00,UAE201,Normal,Normal,None
14:40:30,UAE201,Exceeded Duty Limits,Normal,None
14:41:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
14:41:30,UAE201,Normal,Medical Emergency,None
14:42:00,UAE201,Normal,Medical Emergency,None
14:42:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
14:43:00,UAE201,Exceeded Duty Limits,Normal,None
14:43:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
14:44:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
14:44:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
14:45:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
14:45:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
14:46:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
14:46:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
14:47:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
14:47:30,UAE201,Normal,Unruly Passenger,None
14:48:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
14:48:30,UAE201,Normal,Normal,Crew Rotation Initiated
14:49:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
14:49:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
14:50:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
14:50:30,UAE201,Fatigued,Medical Emergency,None
14:51:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
14:51:30,UAE201,Normal,Normal,Emergency Landing Requested
14:52:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
14:52:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
14:53:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
14:53:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
14:54:00,UAE201,Fatigued,Medical Emergency,None
14:54:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
14:55:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
14:55:30,UAE201,Normal,Normal,Crew Rotation Initiated
14:56:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
14:56:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
14:57:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
14:57:30,UAE201,Normal,Medical Emergency,None
14:58:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
14:58:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
14:59:00,UAE201,Normal,Normal,None
14:59:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
15:00:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
15:00:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
15:01:00,UAE201,Normal,Normal,None
15:01:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
15:02:00,UAE201,Fatigued,Normal,None
15:02:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
15:03:00,UAE201,Exceeded Duty Limits,Normal,None
15:03:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
15:04:00,UAE201,Fatigued,Normal,None
15:04:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
15:05:00,UAE201,Fatigued,Unruly Passenger,None
15:05:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
15:06:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
15:06:30,UAE201,Normal,Medical Emergency,None
15:07:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
15:07:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
15:08:00,UAE201,Fatigued,Normal,Emergency Landing Requested
15:08:30,UAE201,Exceeded Duty Limits,Normal,None
15:09:00,UAE201,Normal,Unruly Passenger,None
15:09:30,UAE201,Exceeded Duty Limits,Normal,None
15:10:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
15:10:30,UAE201,Normal,Unruly Passenger,None
15:11:00,UAE201,Fatigued,Medical Emergency,None
15:11:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
15:12:00,UAE201,Fatigued,Normal,Emergency Landing Requested
15:12:30,UAE201,Fatigued,Normal,None
15:13:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
15:13:30,UAE201,Normal,Normal,Crew Rotation Initiated
15:14:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
15:14:30,UAE201,Exceeded Duty Limits,Normal,None
15:15:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
15:15:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
15:16:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
15:16:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
15:17:00,UAE201,Fatigued,Normal,Emergency Landing Requested
15:17:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
15:18:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
15:18:30,UAE201,Normal,Medical Emergency,None
15:19:00,UAE201,Fatigued,Unruly Passenger,None
15:19:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
15:20:00,UAE201,Normal,Medical Emergency,None
15:20:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
15:21:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
15:21:30,UAE201,Normal,Normal,Crew Rotation Initiated
15:22:00,UAE201,Normal,Normal,Crew Rotation Initiated
15:22:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
15:23:00,UAE201,Fatigued,Normal,None
15:23:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
15:24:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
15:24:30,UAE201,Normal,Unruly Passenger,None
15:25:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
15:25:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
15:26:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
15:26:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
15:27:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
15:27:30,UAE201,Normal,Medical Emergency,None
15:28:00,UAE201,Exceeded Duty Limits,Normal,None
15:28:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
15:29:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
15:29:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
15:30:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
15:30:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
15:31:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
15:31:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
15:32:00,UAE201,Fatigued,Unruly Passenger,None
15:32:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
15:33:00,UAE201,Normal,Unruly Passenger,None
15:33:30,UAE201,Fatigued,Normal,Emergency Landing Requested
15:34:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
15:34:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
15:35:00,UAE201,Normal,Unruly Passenger,None
15:35:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
15:36:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
15:36:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
15:37:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
15:37:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
15:38:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
15:38:30,UAE201,Normal,Unruly Passenger,None
15:39:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
15:39:30,UAE201,Normal,Unruly Passenger,None
15:40:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
15:40:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
15:41:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
15:41:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
15:42:00,UAE201,Normal,Medical Emergency,None
15:42:30,UAE201,Exceeded Duty Limits,Normal,None
15:43:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
15:43:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
15:44:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
15:44:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
15:45:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
15:45:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
15:46:00,UAE201,Normal,Normal,Crew Rotation Initiated
15:46:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
15:47:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
15:47:30,UAE201,Normal,Normal,Emergency Landing Requested
15:48:00,UAE201,Normal,Normal,Crew Rotation Initiated
15:48:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
15:49:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
15:49:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
15:50:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
15:50:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
15:51:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
15:51:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
15:52:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
15:52:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
15:53:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
15:53:30,UAE201,Fatigued,Normal,None
15:54:00,UAE201,Fatigued,Medical Emergency,None
15:54:30,UAE201,Normal,Unruly Passenger,None
15:55:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
15:55:30,UAE201,Fatigued,Medical Emergency,None
15:56:00,UAE201,Normal,Normal,None
15:56:30,UAE201,Exceeded Duty Limits,Normal,None
15:57:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
15:57:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
15:58:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
15:58:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
15:59:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
15:59:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
16:00:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
16:00:30,UAE201,Fatigued,Medical Emergency,None
16:01:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
16:01:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
16:02:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
16:02:30,UAE201,Normal,Medical Emergency,None
16:03:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
16:03:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
16:04:00,UAE201,Normal,Normal,Emergency Landing Requested
16:04:30,UAE201,Normal,Normal,Emergency Landing Requested
16:05:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
16:05:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
16:06:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
16:06:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
16:07:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
16:07:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
16:08:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
16:08:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
16:09:00,UAE201,Normal,Medical Emergency,None
16:09:30,UAE201,Normal,Medical Emergency,None
16:10:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
16:10:30,UAE201,Normal,Unruly Passenger,None
16:11:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
16:11:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
16:12:00,UAE201,Normal,Normal,None
16:12:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
16:13:00,UAE201,Normal,Unruly Passenger,None
16:13:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
16:14:00,UAE201,Normal,Normal,Crew Rotation Initiated
16:14:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
16:15:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
16:15:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
16:16:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
16:16:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
16:17:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
16:17:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
16:18:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
16:18:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
16:19:00,UAE201,Exceeded Duty Limits,Normal,None
16:19:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
16:20:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
16:20:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
16:21:00,UAE201,Fatigued,Normal,None
16:21:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
16:22:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
16:22:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
16:23:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
16:23:30,UAE201,Fatigued,Unruly Passenger,None
16:24:00,UAE201,Normal,Unruly Passenger,None
16:24:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
16:25:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
16:25:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
16:26:00,UAE201,Normal,Normal,Emergency Landing Requested
16:26:30,UAE201,Normal,Normal,Crew Rotation Initiated
16:27:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
16:27:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
16:28:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
16:28:30,UAE201,Normal,Medical Emergency,None
16:29:00,UAE201,Normal,Normal,Emergency Landing Requested
16:29:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
16:30:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
16:30:30,UAE201,Normal,Normal,None
16:31:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
16:31:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
16:32:00,UAE201,Normal,Normal,Crew Rotation Initiated
16:32:30,UAE201,Normal,Normal,Crew Rotation Initiated
16:33:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
16:33:30,UAE201,Fatigued,Normal,None
16:34:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
16:34:30,UAE201,Normal,Normal,None
16:35:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
16:35:30,UAE201,Normal,Unruly Passenger,None
16:36:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
16:36:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
16:37:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
16:37:30,UAE201,Fatigued,Medical Emergency,None
16:38:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
16:38:30,UAE201,Fatigued,Medical Emergency,None
16:39:00,UAE201,Exceeded Duty Limits,Normal,None
16:39:30,UAE201,Normal,Normal,None
16:40:00,UAE201,Normal,Normal,Crew Rotation Initiated
16:40:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
16:41:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
16:41:30,UAE201,Fatigued,Normal,Emergency Landing Requested
16:42:00,UAE201,Fatigued,Normal,None
16:42:30,UAE201,Fatigued,Normal,Emergency Landing Requested
16:43:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
16:43:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
16:44:00,UAE201,Fatigued,Unruly Passenger,None
16:44:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
16:45:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
16:45:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
16:46:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
16:46:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
16:47:00,UAE201,Normal,Medical Emergency,None
16:47:30,UAE201,Fatigued,Normal,Emergency Landing Requested
16:48:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
16:48:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
16:49:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
16:49:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
16:50:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
16:50:30,UAE201,Normal,Normal,None
16:51:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
16:51:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
16:52:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
16:52:30,UAE201,Normal,Normal,Emergency Landing Requested
16:53:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
16:53:30,UAE201,Fatigued,Unruly Passenger,None
16:54:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
16:54:30,UAE201,Fatigued,Medical Emergency,None
16:55:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
16:55:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
16:56:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
16:56:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
16:57:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
16:57:30,UAE201,Normal,Medical Emergency,None
16:58:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
16:58:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
16:59:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
16:59:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
17:00:00,UAE201,Fatigued,Medical Emergency,None
17:00:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
17:01:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
17:01:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
17:02:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
17:02:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
17:03:00,UAE201,Fatigued,Medical Emergency,None
17:03:30,UAE201,Normal,Normal,Emergency Landing Requested
17:04:00,UAE201,Fatigued,Medical Emergency,None
17:04:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
17:05:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
17:05:30,UAE201,Fatigued,Normal,Emergency Landing Requested
17:06:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
17:06:30,UAE201,Fatigued,Normal,None
17:07:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
17:07:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
17:08:00,UAE201,Normal,Medical Emergency,None
17:08:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
17:09:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
17:09:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
17:10:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
17:10:30,UAE201,Normal,Normal,Emergency Landing Requested
17:11:00,UAE201,Fatigued,Medical Emergency,None
17:11:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
17:12:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
17:12:30,UAE201,Fatigued,Unruly Passenger,None
17:13:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
17:13:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
17:14:00,UAE201,Normal,Medical Emergency,None
17:14:30,UAE201,Fatigued,Medical Emergency,None
17:15:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
17:15:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
17:16:00,UAE201,Fatigued,Normal,None
17:16:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
17:17:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
17:17:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
17:18:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
17:18:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
17:19:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
