Time,Call Sign,Current Fuel (kg),Expected Fuel Upon Arrival (kg),Fuel Consumption Rate (kg/h),Remarks
15:27:00,UAE201,26876,8982,2637,Normal fuel burn.
15:27:30,UAE201,11319,15222,3131,Normal fuel burn.
15:28:00,UAE201,10838,13344,2404,Normal fuel burn.
15:28:30,UAE201,24984,11307,2479,Normal fuel burn.
15:29:00,UAE201,5211,12901,3129,Normal fuel burn.
15:29:30,UAE201,16797,15696,4891,Normal fuel burn.
15:30:00,UAE201,27660,11714,2282,Normal fuel burn.
15:30:30,UAE201,22246,7511,4845,Normal fuel burn.
15:31:00,UAE201,13546,12351,2729,Normal fuel burn.
15:31:30,UAE201,12486,12560,3280,Normal fuel burn.
15:32:00,UAE201,14401,15590,2946,Normal fuel burn.
15:32:30,UAE201,7936,10700,2628,Normal fuel burn.
15:33:00,UAE201,9480,6579,3389,Normal fuel burn.
15:33:30,UAE201,18715,6147,2407,Normal fuel burn.
15:34:00,UAE201,23174,17499,4266,Normal fuel burn.
15:34:30,UAE201,23234,16361,4309,Normal fuel burn.
15:35:00,UAE201,29091,10484,4623,Normal fuel burn.
15:35:30,UAE201,6114,10677,2027,Normal fuel burn.
15:36:00,UAE201,8813,9728,3037,Normal fuel burn.
15:36:30,UAE201,9951,8795,3651,Normal fuel burn.
15:37:00,UAE201,20642,12612,4444,Normal fuel burn.
15:37:30,UAE201,11569,11769,3320,Normal fuel burn.
15:38:00,UAE201,9320,7162,2349,Normal fuel burn.
15:38:30,UAE201,24424,17876,4556,Normal fuel burn.
15:39:00,UAE201,14395,12888,4626,Normal fuel burn.
15:39:30,UAE201,9829,8862,4867,Normal fuel burn.
15:40:00,UAE201,13101,9851,2909,Normal fuel burn.
15:40:30,UAE201,5616,7984,3549,Normal fuel burn.
15:41:00,UAE201,10269,17092,4904,Normal fuel burn.
15:41:30,UAE201,20631,19607,2410,Normal fuel burn.
15:42:00,UAE201,14311,10311,4679,Normal fuel burn.
15:42:30,UAE201,18385,16733,3661,Normal fuel burn.
15:43:00,UAE201,23743,14716,3454,Normal fuel burn.
15:43:30,UAE201,17932,19358,4319,Normal fuel burn.
15:44:00,UAE201,8973,5256,3677,Normal fuel burn.
15:44:30,UAE201,9125,15366,3351,Normal fuel burn.
15:45:00,UAE201,22382,15076,3291,Normal fuel burn.
15:45:30,UAE201,15043,9652,2994,Normal fuel burn.
15:46:00,UAE201,25454,10856,2021,Normal fuel burn.
15:46:30,UAE201,25670,18198,3679,Normal fuel burn.
15:47:00,UAE201,22094,11985,2807,Normal fuel burn.
15:47:30,UAE201,7510,11821,3551,Normal fuel burn.
15:48:00,UAE201,14904,12024,2750,Normal fuel burn.
15:48:30,UAE201,8405,7203,2373,Normal fuel burn.
15:49:00,UAE201,14707,10809,2628,Normal fuel burn.
15:49:30,UAE201,21543,16143,4084,Normal fuel burn.
15:50:00,UAE201,19354,17506,3633,Normal fuel burn.
15:50:30,UAE201,13889,15205,3783,Normal fuel burn.
15:51:00,UAE201,9793,14230,3580,Normal fuel burn.
15:51:30,UAE201,5635,11882,2655,Normal fuel burn.
15:52:00,UAE201,26293,19818,2592,Normal fuel burn.
15:52:30,UAE201,28219,11182,4024,Normal fuel burn.
15:53:00,UAE201,9816,9719,4673,Normal fuel burn.
15:53:30,UAE201,25067,14242,2851,Normal fuel burn.
15:54:00,UAE201,22176,7508,2513,Normal fuel burn.
15:54:30,UAE201,29164,11788,3074,Normal fuel burn.
15:55:00,UAE201,17026,13653,2690,Normal fuel burn.
15:55:30,UAE201,21496,10022,3140,Normal fuel burn.
15:56:00,UAE201,18798,7816,2192,Normal fuel burn.
15:56:30,UAE201,29337,8448,2369,Normal fuel burn.
15:57:00,UAE201,24656,15220,4415,Normal fuel burn.
15:57:30,UAE201,20087,18315,3489,Normal fuel burn.
15:58:00,UAE201,27669,17479,4968,Normal fuel burn.
15:58:30,UAE201,23165,9317,3848,Normal fuel burn.
15:59:00,UAE201,9336,19026,4818,Normal fuel burn.
15:59:30,UAE201,13269,16347,2380,Normal fuel burn.
16:00:00,UAE201,9996,15777,2928,Normal fuel burn.
16:00:30,UAE201,18887,14486,2759,Normal fuel burn.
16:01:00,UAE201,24864,5536,4900,Normal fuel burn.
16:01:30,UAE201,18284,9461,3901,Normal fuel burn.
16:02:00,UAE201,22302,19380,4385,Normal fuel burn.
16:02:30,UAE201,18777,16654,3754,Normal fuel burn.
16:03:00,UAE201,12181,17152,4107,Normal fuel burn.
16:03:30,UAE201,17793,12988,3220,Normal fuel burn.
16:04:00,UAE201,7552,10892,2561,Normal fuel burn.
16:04:30,UAE201,22375,10876,4228,Normal fuel burn.
16:05:00,UAE201,20334,12968,4851,Normal fuel burn.
16:05:30,UAE201,16274,15914,4493,Normal fuel burn.
16:06:00,UAE201,14070,12067,3919,Normal fuel burn.
16:06:30,UAE201,13231,14366,3293,Normal fuel burn.
16:07:00,UAE201,20509,19033,3049,Normal fuel burn.
16:07:30,UAE201,19907,11178,2089,Normal fuel burn.
16:08:00,UAE201,17595,16156,3752,Normal fuel burn.
16:08:30,UAE201,26607,14747,3531,Normal fuel burn.
16:09:00,UAE201,28410,6798,3515,Normal fuel burn.
16:09:30,UAE201,15718,13394,3181,Normal fuel burn.
16:10:00,UAE201,18443,15035,3865,Normal fuel burn.
16:10:30,UAE201,16127,14261,4981,Normal fuel burn.
16:11:00,UAE201,29426,11940,2230,Normal fuel burn.
16:11:30,UAE201,15124,16080,2919,Normal fuel burn.
16:12:00,UAE201,15334,5794,4551,Normal fuel burn.
16:12:30,UAE201,14536,13643,2082,Normal fuel burn.
16:13:00,UAE201,5595,18042,3662,Normal fuel burn.
16:13:30,UAE201,15517,14944,2215,Normal fuel burn.
16:14:00,UAE201,23091,11033,3798,Normal fuel burn.
16:14:30,UAE201,8364,14500,3282,Normal fuel burn.
16:15:00,UAE201,22946,6596,4392,Normal fuel burn.
16:15:30,UAE201,17078,5753,4619,Normal fuel burn.
16:16:00,UAE201,18145,15370,3058,Normal fuel burn.
16:16:30,UAE201,5886,15441,2293,Normal fuel burn.
16:17:00,UAE201,5575,5376,4230,Normal fuel burn.
16:17:30,UAE201,14044,16635,2710,Normal fuel burn.
16:18:00,UAE201,10087,8053,4210,Normal fuel burn.
16:18:30,UAE201,22842,7685,2698,Normal fuel burn.
16:19:00,UAE201,6993,13184,2720,Normal fuel burn.
16:19:30,UAE201,13857,19810,4537,Normal fuel burn.
16:20:00,UAE201,14427,5443,3800,Normal fuel burn.
16:20:30,UAE201,6416,18586,2436,Normal fuel burn.
16:21:00,UAE201,19391,9765,4636,Normal fuel burn.
16:21:30,UAE201,7270,16525,2217,Normal fuel burn.
16:22:00,UAE201,14323,5148,3334,Normal fuel burn.
16:22:30,UAE201,9410,11888,2192,Normal fuel burn.
16:23:00,UAE201,24890,9873,2976,Normal fuel burn.
16:23:30,UAE201,15405,15420,4355,Normal fuel burn.
16:24:00,UAE201,13265,8203,2204,Normal fuel burn.
16:24:30,UAE201,29445,8844,3363,Normal fuel burn.
16:25:00,UAE201,9149,16963,4817,Normal fuel burn.
16:25:30,UAE201,25609,18052,2209,Normal fuel burn.
16:26:00,UAE201,17039,8285,3489,Normal fuel burn.
16:26:30,UAE201,17381,12644,2843,Normal fuel burn.
16:27:00,UAE201,5343,19919,3984,Normal fuel burn.
16:27:30,UAE201,28303,8347,4418,Normal fuel burn.
16:28:00,UAE201,5844,13591,3792,Normal fuel burn.
16:28:30,UAE201,9788,7012,3206,Normal fuel burn.
16:29:00,UAE201,28573,7650,4434,Normal fuel burn.
16:29:30,UAE201,16802,17888,4130,Normal fuel burn.
16:30:00,UAE201,29813,10356,2071,Normal fuel burn.
16:30:30,UAE201,22339,17850,3407,Normal fuel burn.
16:31:00,UAE201,7574,17929,2823,Normal fuel burn.
16:31:30,UAE201,11329,8432,2205,Normal fuel burn.
16:32:00,UAE201,20107,9940,2152,Normal fuel burn.
16:32:30,UAE201,13222,5643,2281,Normal fuel burn.
16:33:00,UAE201,16440,9404,3958,Normal fuel burn.
16:33:30,UAE201,17275,16337,3312,Normal fuel burn.
16:34:00,UAE201,22918,11446,3631,Normal fuel burn.
16:34:30,UAE201,18210,12255,2874,Normal fuel burn.
16:35:00,UAE201,10878,11952,4359,Normal fuel burn.
16:35:30,UAE201,15685,7114,4761,Normal fuel burn.
16:36:00,UAE201,13273,14505,3204,Normal fuel burn.
16:36:30,UAE201,14183,6229,4023,Normal fuel burn.
16:37:00,UAE201,14611,17403,4490,Normal fuel burn.
16:37:30,UAE201,12936,6021,3143,Normal fuel burn.
16:38:00,UAE201,5286,12289,3210,Normal fuel burn.
16:38:30,UAE201,23400,13589,3836,Normal fuel burn.
16:39:00,UAE201,7539,7857,2663,Normal fuel burn.
16:39:30,UAE201,7812,11977,3445,Normal fuel burn.
16:40:00,UAE201,10363,7555,3118,Normal fuel burn.
16:40:30,UAE201,26555,13323,4040,Normal fuel burn.
16:41:00,UAE201,24896,9425,4025,Normal fuel burn.
16:41:30,UAE201,18771,11668,4100,Normal fuel burn.
16:42:00,UAE201,23086,5918,3003,Normal fuel burn.
16:42:30,UAE201,18224,18831,4681,Normal fuel burn.
16:43:00,UAE201,12700,8673,3610,Normal fuel burn.
16:43:30,UAE201,27983,12246,3416,Normal fuel burn.
16:44:00,UAE201,19647,18103,3789,Normal fuel burn.
16:44:30,UAE201,27225,7720,3048,Normal fuel burn.
16:45:00,UAE201,12635,10745,3014,Normal fuel burn.
16:45:30,UAE201,8869,6903,3168,Normal fuel burn.
16:46:00,UAE201,26118,14392,2486,Normal fuel burn.
16:46:30,UAE201,11418,7513,3258,Normal fuel burn.
16:47:00,UAE201,21710,18768,4079,Normal fuel burn.
16:47:30,UAE201,20857,9737,3279,Normal fuel burn.
16:48:00,UAE201,9012,19337,2218,Normal fuel burn.
16:48:30,UAE201,6056,12536,2097,Normal fuel burn.
16:49:00,UAE201,18577,5712,2038,Normal fuel burn.
16:49:30,UAE201,11801,17134,3504,Normal fuel burn.
16:50:00,UAE201,29470,9926,4938,Normal fuel burn.
16:50:30,UAE201,10272,12223,4709,Normal fuel burn.
16:51:00,UAE201,29432,13630,4814,Normal fuel burn.
16:51:30,UAE201,23172,18254,2778,Normal fuel burn.
16:52:00,UAE201,14325,19877,2537,Normal fuel burn.
16:52:30,UAE201,19195,17820,2648,Normal fuel burn.
16:53:00,UAE201,12558,14744,4551,Normal fuel burn.
16:53:30,UAE201,8514,17923,4180,Normal fuel burn.
16:54:00,UAE201,24218,19914,4953,Normal fuel burn.
16:54:30,UAE201,17592,9536,4732,Normal fuel burn.
16:55:00,UAE201,9274,12900,4038,Normal fuel burn.
16:55:30,UAE201,12945,7842,4295,Normal fuel burn.
16:56:00,UAE201,13452,18049,4967,Normal fuel burn.
16:56:30,UAE201,23024,11778,2104,Normal fuel burn.
16:57:00,UAE201,8474,10261,4753,Normal fuel burn.
16:57:30,UAE201,13381,9601,3884,Normal fuel burn.
16:58:00,UAE201,17099,11506,2146,Normal fuel burn.
16:58:30,UAE201,9999,5153,2796,Normal fuel burn.
16:59:00,UAE201,15114,7395,4849,Normal fuel burn.
16:59:30,UAE201,21748,10741,3405,Normal fuel burn.
17:00:00,UAE201,17966,9931,4293,Normal fuel burn.
17:00:30,UAE201,11178,10875,2685,Normal fuel burn.
17:01:00,UAE201,18702,18194,4635,Normal fuel burn.
17:01:30,UAE201,8863,10151,3809,Normal fuel burn.
17:02:00,UAE201,8828,12131,2082,Normal fuel burn.
17:02:30,UAE201,15923,10660,2158,Normal fuel burn.
17:03:00,UAE201,27924,9856,4314,Normal fuel burn.
17:03:30,UAE201,25550,14173,3975,Normal fuel burn.
17:04:00,UAE201,11525,17955,3754,Normal fuel burn.
17:04:30,UAE201,16165,8262,3457,Normal fuel burn.
17:05:00,UAE201,28019,5487,4145,Normal fuel burn.
17:05:30,UAE201,16372,6893,2621,Normal fuel burn.
17:06:00,UAE201,10469,7617,4230,Normal fuel burn.
17:06:30,UAE201,21070,19845,3341,Normal fuel burn.
17:07:00,UAE201,7390,10693,4477,Normal fuel burn.
17:07:30,UAE201,12733,9910,3715,Normal fuel burn.
17:08:00,UAE201,21169,12493,3023,Normal fuel burn.
17:08:30,UAE201,23034,19396,3424,Normal fuel burn.
17:09:00,UAE201,17274,11446,4388,Normal fuel burn.
17:09:30,UAE201,23268,7518,4649,Normal fuel burn.
17:10:00,UAE201,16071,14036,2832,Normal fuel burn.
17:10:30,UAE201,8345,8996,3344,Normal fuel burn.
17:11:00,UAE201,18238,18209,2449,Normal fuel burn.
17:11:30,UAE201,7862,14818,2416,Normal fuel burn.
17:12:00,UAE201,25878,19356,2952,Normal fuel burn.
17:12:30,UAE201,20984,15245,2301,Normal fuel burn.
17:13:00,UAE201,26181,8576,4892,Normal fuel burn.
17:13:30,UAE201,15486,12030,3651,Normal fuel burn.
17:14:00,UAE201,28681,11987,3247,Normal fuel burn.
17:14:30,UAE201,10424,19065,3452,Normal fuel burn.
17:15:00,UAE201,13926,13825,4684,Normal fuel burn.
17:15:30,UAE201,27594,16671,2073,Normal fuel burn.
17:16:00,UAE201,12632,11173,4590,Normal fuel burn.
17:16:30,UAE201,27748,9174,3799,Normal fuel burn.
17:17:00,UAE201,14945,6670,3319,Normal fuel burn.
17:17:30,UAE201,19837,5568,4845,Normal fuel burn.
17:18:00,UAE201,15038,15353,3220,Normal fuel burn.
17:18:30,UAE201,24661,7217,2705,Normal fuel burn.
17:19:00,UAE201,19085,9278,2800,Normal fuel burn.
17:19:30,UAE201,29182,13540,3434,Normal fuel burn.
17:20:00,UAE201,21694,10329,2106,Normal fuel burn.
17:20:30,UAE201,5901,6648,4624,Normal fuel burn.
17:21:00,UAE201,27175,19701,4601,Normal fuel burn.
17:21:30,UAE201,21393,5105,2974,Normal fuel burn.
17:22:00,UAE201,10670,18968,2431,Normal fuel burn.
17:22:30,UAE201,14274,14402,3725,Normal fuel burn.
17:23:00,UAE201,27536,5707,3092,Normal fuel burn.
17:23:30,UAE201,18839,19949,2640,Normal fuel burn.
17:24:00,UAE201,24817,12932,2691,Normal fuel burn.
17:24:30,UAE201,17932,16678,4154,Normal fuel burn.
17:25:00,UAE201,9472,9285,2397,Normal fuel burn.
17:25:30,UAE201,8426,12342,2915,Normal fuel burn.
17:26:00,UAE201,7722,7258,2460,Normal fuel burn.
17:26:30,UAE201,16058,18860,3711,Normal fuel burn.
17:27:00,UAE201,17967,10998,3629,Normal fuel burn.
17:27:30,UAE201,21707,8364,2683,Normal fuel burn.
17:28:00,UAE201,13186,8919,2370,Normal fuel burn.
17:28:30,UAE201,22297,9112,3894,Normal fuel burn.
17:29:00,UAE201,9069,11535,2036,Normal fuel burn.
17:29:30,UAE201,20080,16937,3411,Normal fuel burn.
17:30:00,UAE201,19224,7891,3891,Normal fuel burn.
17:30:30,UAE201,6546,16406,4770,Normal fuel burn.
17:31:00,UAE201,23835,18175,2525,Normal fuel burn.
17:31:30,UAE201,27482,17024,3653,Normal fuel burn.
17:32:00,UAE201,14000,13576,3203,Normal fuel burn.
17:32:30,UAE201,25769,19362,4618,Normal fuel burn.
17:33:00,UAE201,18982,11815,3210,Normal fuel burn.
17:33:30,UAE201,23542,19415,3995,Normal fuel burn.
17:34:00,UAE201,13032,16381,4436,Normal fuel burn.
17:34:30,UAE201,17413,13136,3203,Normal fuel burn.
17:35:00,UAE201,14919,10743,3487,Normal fuel burn.
17:35:30,UAE201,9279,8224,3363,Normal fuel burn.
17:36:00,UAE201,7136,7739,2949,Normal fuel burn.
17:36:30,UAE201,23658,7968,2326,Normal fuel burn.
17:37:00,UAE201,5256,11567,4796,Normal fuel burn.
17:37:30,UAE201,11980,7085,3727,Normal fuel burn.
17:38:00,UAE201,7937,9208,2017,Normal fuel burn.
17:38:30,UAE201,16095,13662,2823,Normal fuel burn.
17:39:00,UAE201,26013,12804,2611,Normal fuel burn.
17:39:30,UAE201,10200,18822,2892,Normal fuel burn.
17:40:00,UAE201,17268,7228,2701,Normal fuel burn.
17:40:30,UAE201,10460,11622,4501,Normal fuel burn.
17:41:00,UAE201,8380,18753,4659,Normal fuel burn.
17:41:30,UAE201,21670,13865,4837,Normal fuel burn.
17:42:00,UAE201,24133,18545,2115,Normal fuel burn.
17:42:30,UAE201,15488,15494,3196,Normal fuel burn.
17:43:00,UAE201,20897,17739,2863,Normal fuel burn.
17:43:30,UAE201,11309,14516,3635,Normal fuel burn.
17:44:00,UAE201,6381,7209,3412,Normal fuel burn.
17:44:30,UAE201,29363,5737,4338,Normal fuel burn.
17:45:00,UAE201,10883,14257,3051,Normal fuel burn.
17:45:30,UAE201,29557,10494,4151,Normal fuel burn.
17:46:00,UAE201,22603,6991,3957,Normal fuel burn.
17:46:30,UAE201,8925,18109,2776,Normal fuel burn.
17:47:00,UAE201,16121,7350,2987,Normal fuel burn.
17:47:30,UAE201,16103,19431,3542,Normal fuel burn.
17:48:00,UAE201,24857,16752,2850,Normal fuel burn.
17:48:30,UAE201,20119,9350,2132,Normal fuel burn.
17:49:00,UAE201,26289,16827,3101,Normal fuel burn.
17:49:30,UAE201,19953,16436,2485,Normal fuel burn.
17:50:00,UAE201,19471,15842,3377,Normal fuel burn.
17:50:30,UAE201,8179,6818,4888,Normal fuel burn.
17:51:00,UAE201,22420,12492,4642,Normal fuel burn.
17:51:30,UAE201,15670,18648,4967,Normal fuel burn.
17:52:00,UAE201,26973,12805,3980,Normal fuel burn.
17:52:30,UAE201,8569,7226,3563,Normal fuel burn.
17:53:00,UAE201,18199,11661,2063,Normal fuel burn.
17:53:30,UAE201,14317,14736,4279,Normal fuel burn.
17:54:00,UAE201,12368,17810,3114,Normal fuel burn.
17:54:30,UAE201,12978,19171,2418,Normal fuel burn.
17:55:00,UAE201,9512,11637,2414,Normal fuel burn.
17:55:30,UAE201,14884,17982,4509,Normal fuel burn.
17:56:00,UAE201,15977,6248,3550,Normal fuel burn.
17:56:30,UAE201,13696,8256,2336,Normal fuel burn.
17:57:00,UAE201,20978,13209,4938,Normal fuel burn.
17:57:30,UAE201,14874,10712,4582,Normal fuel burn.
17:58:00,UAE201,9538,18947,4752,Normal fuel burn.
17:58:30,UAE201,10639,13259,4590,Normal fuel burn.
17:59:00,UAE201,10764,17188,3843,Normal fuel burn.
17:59:30,UAE201,27741,16063,2560,Normal fuel burn.
18:00:00,UAE201,13998,11231,2924,Normal fuel burn.
18:00:30,UAE201,7074,11214,2278,Normal fuel burn.
18:01:00,UAE201,26317,13805,2527,Normal fuel burn.
18:01:30,UAE201,29866,15176,3924,Normal fuel burn.
18:02:00,UAE201,19223,18541,3158,Normal fuel burn.
18:02:30,UAE201,8265,18023,3454,Normal fuel burn.
18:03:00,UAE201,6126,9352,4893,Normal fuel burn.
18:03:30,UAE201,9482,15159,2034,Normal fuel burn.
18:04:00,UAE201,29860,5725,4877,Normal fuel burn.
18:04:30,UAE201,19227,11744,4272,Normal fuel burn.
18:05:00,UAE201,21549,9779,2313,Normal fuel burn.
18:05:30,UAE201,7239,12865,3415,Normal fuel burn.
18:06:00,UAE201,23310,14800,2192,Normal fuel burn.
18:06:30,UAE201,6900,14492,4989,Normal fuel burn.
18:07:00,UAE201,6299,17642,4985,Normal fuel burn.
18:07:30,UAE201,28528,7588,2669,Normal fuel burn.
18:08:00,UAE201,25648,19374,3618,Normal fuel burn.
18:08:30,UAE201,28227,8656,2574,Normal fuel burn.
18:09:00,UAE201,28581,19681,2436,Normal fuel burn.
18:09:30,UAE201,14204,17923,3324,Normal fuel burn.
18:10:00,UAE201,22186,7185,2945,Normal fuel burn.
18:10:30,UAE201,7000,15244,2799,Normal fuel burn.
18:11:00,UAE201,25670,14665,2159,Normal fuel burn.
18:11:30,UAE201,14339,9059,3114,Normal fuel burn.
18:12:00,UAE201,15628,19935,3911,Normal fuel burn.
18:12:30,UAE201,17525,19159,3969,Normal fuel burn.
18:13:00,UAE201,13660,16097,4311,Normal fuel burn.
18:13:30,UAE201,23497,7255,3628,Normal fuel burn.
18:14:00,UAE201,6564,5078,3202,Normal fuel burn.
18:14:30,UAE201,25685,7545,3929,Normal fuel burn.
18:15:00,UAE201,25900,5733,2797,Normal fuel burn.
18:15:30,UAE201,5553,7955,2960,Normal fuel burn.
18:16:00,UAE201,18633,13222,4796,Normal fuel burn.
18:16:30,UAE201,9729,12945,2552,Normal fuel burn.
18:17:00,UAE201,21104,10202,2226,Normal fuel burn.
18:17:30,UAE201,7113,10461,3520,Normal fuel burn.
18:18:00,UAE201,8056,16380,3758,Normal fuel burn.
18:18:30,UAE201,20463,6256,3655,Normal fuel burn.
18:19:00,UAE201,8783,19316,4085,Normal fuel burn.
18:19:30,UAE201,8670,16860,3215,Normal fuel burn.
18:20:00,UAE201,22136,18838,4207,Normal fuel burn.
18:20:30,UAE201,19468,13485,4564,Normal fuel burn.
18:21:00,UAE201,16548,9524,2615,Normal fuel burn.
18:21:30,UAE201,10290,6195,4279,Normal fuel burn.
18:22:00,UAE201,11789,19142,3892,Normal fuel burn.
18:22:30,UAE201,20858,7959,3031,Normal fuel burn.
18:23:00,UAE201,20641,16540,4868,Normal fuel burn.
18:23:30,UAE201,6399,13598,4888,Normal fuel burn.
18:24:00,UAE201,19123,12464,3554,Normal fuel burn.
18:24:30,UAE201,7851,10678,4859,Normal fuel burn.
18:25:00,UAE201,12795,10685,4788,Normal fuel burn.
18:25:30,UAE201,6669,8001,3864,Normal fuel burn.
18:26:00,UAE201,22527,18152,3110,Normal fuel burn.
18:26:30,UAE201,6232,14953,2255,Normal fuel burn.
18:27:00,UAE201,18294,5675,3262,Normal fuel burn.
18:27:30,UAE201,24812,16913,3029,Normal fuel burn.
18:28:00,UAE201,6699,5018,2764,Normal fuel burn.
18:28:30,UAE201,24084,9328,2944,Normal fuel burn.
18:29:00,UAE201,11207,9969,3032,Normal fuel burn.
18:29:30,UAE201,15251,17339,3803,Normal fuel burn.
18:30:00,UAE201,18408,8555,3419,Normal fuel burn.
18:30:30,UAE201,27516,7393,4391,Normal fuel burn.
18:31:00,UAE201,26157,15612,2189,Normal fuel burn.
18:31:30,UAE201,15828,8817,4084,Normal fuel burn.
18:32:00,UAE201,26434,19104,3833,Normal fuel burn.
18:32:30,UAE201,20127,16822,4992,Normal fuel burn.
18:33:00,UAE201,19230,9674,3201,Normal fuel burn.
18:33:30,UAE201,5266,19235,4654,Normal fuel burn.
18:34:00,UAE201,13217,10165,2146,Normal fuel burn.
18:34:30,UAE201,14166,9544,4782,Normal fuel burn.
18:35:00,UAE201,22516,12269,4954,Normal fuel burn.
18:35:30,UAE201,22800,18417,4891,Normal fuel burn.
18:36:00,UAE201,8408,16634,2210,Normal fuel burn.
18:36:30,UAE201,7179,17260,4728,Normal fuel burn.
18:37:00,UAE201,7584,9904,3074,Normal fuel burn.
18:37:30,UAE201,20897,10907,2066,Normal fuel burn.
18:38:00,UAE201,5543,15049,4847,Normal fuel burn.
18:38:30,UAE201,18836,14416,3102,Normal fuel burn.
18:39:00,UAE201,11838,18191,3840,Normal fuel burn.
18:39:30,UAE201,13019,9749,4265,Normal fuel burn.
18:40:00,UAE201,29273,11891,2329,Normal fuel burn.
18:40:30,UAE201,14802,14275,4383,Normal fuel burn.
18:41:00,UAE201,13414,16029,2345,Normal fuel burn.
18:41:30,UAE201,13987,12907,2572,Normal fuel burn.
18:42:00,UAE201,20787,13539,4728,Normal fuel burn.
18:42:30,UAE201,7807,18736,4521,Normal fuel burn.
18:43:00,UAE201,19396,19228,4481,Normal fuel burn.
18:43:30,UAE201,8096,7598,3960,Normal fuel burn.
18:44:00,UAE201,8379,9010,2441,Normal fuel burn.
18:44:30,UAE201,6704,5964,4520,Normal fuel burn.
18:45:00,UAE201,15040,6614,4004,Normal fuel burn.
18:45:30,UAE201,20028,6058,4749,Normal fuel burn.
18:46:00,UAE201,29651,13273,4592,Normal fuel burn.
18:46:30,UAE201,24539,14330,4654,Normal fuel burn.
18:47:00,UAE201,26014,19573,2806,Normal fuel burn.
18:47:30,UAE201,26202,9713,4884,Normal fuel burn.
18:48:00,UAE201,19044,7387,3236,Normal fuel burn.
18:48:30,UAE201,20030,18953,2741,Normal fuel burn.
18:49:00,UAE201,20683,19538,3542,Normal fuel burn.
18:49:30,UAE201,10984,10743,4477,Normal fuel burn.
18:50:00,UAE201,20407,8126,3207,Normal fuel burn.
18:50:30,UAE201,28052,14104,4525,Normal fuel burn.
18:51:00,UAE201,26957,18138,3167,Normal fuel burn.
18:51:30,UAE201,14303,15593,4828,Normal fuel burn.
18:52:00,UAE201,21688,19649,3977,Normal fuel burn.
18:52:30,UAE201,11194,7740,4972,Normal fuel burn.
18:53:00,UAE201,24812,13745,4185,Normal fuel burn.
18:53:30,UAE201,16729,17254,3481,Normal fuel burn.
18:54:00,UAE201,14866,13402,3957,Normal fuel burn.
18:54:30,UAE201,12873,19382,4942,Normal fuel burn.
18:55:00,UAE201,7171,16862,3821,Normal fuel burn.
18:55:30,UAE201,20831,16128,4478,Normal fuel burn.
18:56:00,UAE201,23956,8228,2309,Normal fuel burn.
18:56:30,UAE201,8120,13056,2828,Normal fuel burn.
18:57:00,UAE201,21758,5213,3409,Normal fuel burn.
18:57:30,UAE201,23962,10506,4581,Normal fuel burn.
18:58:00,UAE201,14137,8594,3450,Normal fuel burn.
18:58:30,UAE201,26061,19680,3516,Normal fuel burn.
18:59:00,UAE201,8683,6779,2016,Normal fuel burn.
18:59:30,UAE201,5570,9194,2285,Normal fuel burn.
19:00:00,UAE201,26723,15300,4666,Normal fuel burn.
19:00:30,UAE201,14081,7966,3787,Normal fuel burn.
19:01:00,UAE201,7676,5008,4133,Normal fuel burn.
19:01:30,UAE201,9675,8361,4927,Normal fuel burn.
19:02:00,UAE201,25120,16198,4219,Normal fuel burn.
19:02:30,UAE201,27112,9802,2692,Normal fuel burn.
19:03:00,UAE201,29679,16492,4127,Normal fuel burn.
19:03:30,UAE201,9918,12992,2903,Normal fuel burn.
19:04:00,UAE201,28424,9556,3657,Normal fuel burn.
19:04:30,UAE201,13170,15935,2930,Normal fuel burn.
19:05:00,UAE201,29005,13402,2077,Normal fuel burn.
19:05:30,UAE201,13948,18376,3267,Normal fuel burn.
19:06:00,UAE201,24900,18819,3793,Normal fuel burn.
19:06:30,UAE201,22834,7623,3153,Normal fuel burn.
19:07:00,UAE201,13203,13254,4884,Normal fuel burn.
19:07:30,UAE201,15473,10121,2505,Normal fuel burn.
19:08:00,UAE201,14597,16420,3465,Normal fuel burn.
19:08:30,UAE201,23371,12553,3260,Normal fuel burn.
19:09:00,UAE201,24094,12488,4756,Normal fuel burn.
19:09:30,UAE201,22571,19859,2515,Normal fuel burn.
19:10:00,UAE201,19810,18396,2297,Normal fuel burn.
19:10:30,UAE201,7060,6878,4163,Normal fuel burn.
19:11:00,UAE201,28832,12211,2250,Normal fuel burn.
19:11:30,UAE201,9145,18617,3372,Normal fuel burn.
19:12:00,UAE201,14237,11934,4723,Normal fuel burn.
19:12:30,UAE201,7648,12127,4940,Normal fuel burn.
19:13:00,UAE201,29188,7507,3057,Normal fuel burn.
19:13:30,UAE201,19363,14845,3279,Normal fuel burn.
19:14:00,UAE201,27289,6270,2826,Normal fuel burn.
19:14:30,UAE201,5059,9477,3971,Normal fuel burn.
19:15:00,UAE201,23963,5344,2228,Normal fuel burn.
19:15:30,UAE201,24109,8514,2665,Normal fuel burn.
19:16:00,UAE201,5134,10888,3139,Normal fuel burn.
19:16:30,UAE201,15908,19591,2058,Normal fuel burn.
19:17:00,UAE201,15905,15008,4086,Normal fuel burn.
19:17:30,UAE201,10790,9578,2486,Normal fuel burn.
19:18:00,UAE201,28066,17089,3507,Normal fuel burn.
19:18:30,UAE201,19390,10879,2210,Normal fuel burn.
